state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
new jersey,1983,1.2,0.52,1.1300000000000001,2.8499999999999996,284.44444444444446,103.1937984496124,234.61476074614765,608
new jersey,1982,1.21,0.52,1.1300000000000001,2.8699999999999997,286.81481481481484,103.1937984496124,234.61476074614765,612.2666666666667
new jersey,1981,1.21,0.51,1.1500000000000001,2.8699999999999997,286.81481481481484,101.20930232558139,238.76723438767237,612.2666666666667
new jersey,1980,1.22,0.47000000000000003,1.1300000000000001,2.82,289.18518518518516,93.27131782945737,234.61476074614765,601.6
new jersey,1979,1.1800000000000002,0.43000000000000005,1.1,2.71,279.70370370370375,85.33333333333334,228.38605028386053,578.1333333333333
new jersey,1978,1.1700000000000002,0.41000000000000003,1.1,2.69,277.33333333333337,81.36434108527132,228.38605028386053,573.8666666666667
new jersey,1977,1.1600000000000001,0.4,1.1300000000000001,2.69,274.962962962963,79.37984496124031,234.61476074614765,573.8666666666667
new mexico,2018,1.07,0.31,0.89,2.2600000000000002,253.62962962962965,61.519379844961236,184.7850770478508,482.1333333333334
new mexico,2017,1.05,0.3,0.81,2.16,248.88888888888891,59.534883720930225,168.17518248175185,460.80000000000007
new mexico,2016,1.1,0.31,0.8400000000000001,2.2600000000000002,260.74074074074076,61.519379844961236,174.40389294403894,482.1333333333334
new mexico,2015,1.02,0.3,0.7799999999999999,2.1,241.7777777777778,59.534883720930225,161.94647201946472,448.00000000000006
new mexico,2014,1.29,0.31,0.8200000000000001,2.4099999999999997,305.77777777777777,61.519379844961236,170.25141930251422,514.1333333333333
new mexico,2013,1.1700000000000002,0.33999999999999997,0.8400000000000001,2.34,277.33333333333337,67.47286821705426,174.40389294403894,499.2
new mexico,2012,1.24,0.32999999999999996,0.7899999999999999,2.36,293.9259259259259,65.48837209302324,164.02270884022707,503.46666666666664
new mexico,2011,1.32,0.31,0.72,2.3499999999999996,312.8888888888889,61.519379844961236,149.48905109489053,501.33333333333326
new mexico,2010,1.23,0.31,0.74,2.2800000000000002,291.5555555555556,61.519379844961236,153.64152473641525,486.4000000000001
new mexico,2009,1.34,0.31,0.72,2.38,317.6296296296297,61.519379844961236,149.48905109489053,507.73333333333335
new mexico,2008,1.41,0.31,0.71,2.4299999999999997,334.22222222222223,61.519379844961236,147.41281427412815,518.4
new mexico,2007,1.3900000000000001,0.3,0.7,2.3899999999999997,329.4814814814815,59.534883720930225,145.33657745336578,509.8666666666666
new mexico,2006,1.37,0.3,0.69,2.36,324.74074074074076,59.534883720930225,143.2603406326034,503.46666666666664
new mexico,2005,1.47,0.29000000000000004,0.6599999999999999,2.42,348.4444444444444,57.55038759689923,137.03163017031628,516.2666666666667
new mexico,2004,1.46,0.25,0.6599999999999999,2.36,346.0740740740741,49.61240310077519,137.03163017031628,503.46666666666664
new mexico,2003,1.52,0.27,0.61,2.4,360.2962962962963,53.58139534883721,126.65044606650446,512
new mexico,2002,1.52,0.26,0.61,2.4,360.2962962962963,51.5968992248062,126.65044606650446,512
new mexico,2001,1.54,0.25,0.61,2.3899999999999997,365.037037037037,49.61240310077519,126.65044606650446,509.8666666666666
new mexico,2000,1.53,0.25,0.61,2.38,362.6666666666667,49.61240310077519,126.65044606650446,507.73333333333335
new mexico,1999,1.53,0.25,0.59,2.36,362.6666666666667,49.61240310077519,122.49797242497972,503.46666666666664
new mexico,1998,1.49,0.24000000000000002,0.58,2.3099999999999996,353.1851851851852,47.62790697674419,120.42173560421736,492.79999999999995
new mexico,1997,1.51,0.24000000000000002,0.58,2.3299999999999996,357.9259259259259,47.62790697674419,120.42173560421736,497.0666666666666
new mexico,1996,1.55,0.24000000000000002,0.59,2.38,367.40740740740745,47.62790697674419,122.49797242497972,507.73333333333335
new mexico,1995,1.56,0.24000000000000002,0.6,2.4,369.77777777777783,47.62790697674419,124.5742092457421,512
new mexico,1994,1.46,0.19,0.6,2.25,346.0740740740741,37.70542635658914,124.5742092457421,480
new mexico,1993,1.53,0.23,0.63,2.3899999999999997,362.6666666666667,45.64341085271318,130.8029197080292,509.8666666666666
new mexico,1992,1.56,0.25,0.6599999999999999,2.4699999999999998,369.77777777777783,49.61240310077519,137.03163017031628,526.9333333333333
new mexico,1991,1.6400000000000001,0.26,0.64,2.54,388.7407407407408,51.5968992248062,132.87915652879158,541.8666666666667
new mexico,1990,1.6800000000000002,0.28,0.6799999999999999,2.64,398.22222222222223,55.56589147286822,141.18410381184103,563.2
new mexico,1989,1.6700000000000002,0.29000000000000004,0.6599999999999999,2.62,395.8518518518519,57.55038759689923,137.03163017031628,558.9333333333334
new mexico,1988,1.6600000000000001,0.32999999999999996,0.6799999999999999,2.67,393.4814814814815,65.48837209302324,141.18410381184103,569.6
new mexico,1987,1.6500000000000001,0.36,0.6799999999999999,2.69,391.11111111111114,71.44186046511626,141.18410381184103,573.8666666666667
new mexico,1986,1.6600000000000001,0.36,0.71,2.73,393.4814814814815,71.44186046511626,147.41281427412815,582.4
new mexico,1985,1.71,0.36,0.77,2.84,405.3333333333333,71.44186046511626,159.87023519870237,605.8666666666667
new mexico,1984,1.72,0.28,0.76,2.7600000000000002,407.7037037037037,55.56589147286822,157.79399837794,588.8000000000001
new mexico,1983,1.72,0.31,0.98,3.01,407.7037037037037,61.519379844961236,203.4712084347121,642.1333333333333
new mexico,1982,1.72,0.33999999999999997,0.93,2.9899999999999998,407.7037037037037,67.47286821705426,193.09002433090026,637.8666666666667
new mexico,1981,1.73,0.32,0.9500000000000001,3,410.0740740740741,63.50387596899225,197.242497972425,640
new mexico,1980,1.6500000000000001,0.32,0.99,2.9699999999999998,391.11111111111114,63.50387596899225,205.54744525547446,633.6
new mexico,1979,1.6400000000000001,0.29000000000000004,0.97,2.9099999999999997,388.7407407407408,57.55038759689923,201.3949716139497,620.8
new mexico,1978,1.6500000000000001,0.31,0.96,2.9299999999999997,391.11111111111114,61.519379844961236,199.31873479318736,625.0666666666666
new mexico,1977,1.62,0.31,0.9500000000000001,2.88,384.00000000000006,61.519379844961236,197.242497972425,614.4
new york,2018,0.88,0.52,0.81,2.21,208.5925925925926,103.1937984496124,168.17518248175185,471.4666666666667
new york,2017,0.9,0.54,0.7899999999999999,2.23,213.33333333333334,107.16279069767442,164.02270884022707,475.73333333333335
new york,2016,0.91,0.53,0.7899999999999999,2.23,215.70370370370372,105.17829457364341,164.02270884022707,475.73333333333335
new york,2015,0.91,0.5,0.77,2.19,215.70370370370372,99.22480620155038,159.87023519870237,467.2
new york,2014,0.9,0.54,0.77,2.2,213.33333333333334,107.16279069767442,159.87023519870237,469.33333333333337
new york,2013,0.93,0.51,0.77,2.21,220.44444444444446,101.20930232558139,159.87023519870237,471.4666666666667
new york,2012,0.91,0.51,0.75,2.17,215.70370370370372,101.20930232558139,155.71776155717762,462.93333333333334
new york,2011,0.89,0.5,0.73,2.11,210.96296296296296,99.22480620155038,151.56528791565287,450.1333333333333
new york,2010,0.89,0.48000000000000004,0.71,2.09,210.96296296296296,95.25581395348838,147.41281427412815,445.8666666666667
new york,2009,0.92,0.47000000000000003,0.7,2.08,218.0740740740741,93.27131782945737,145.33657745336578,443.73333333333335
new york,2008,0.93,0.47000000000000003,0.6799999999999999,2.08,220.44444444444446,93.27131782945737,141.18410381184103,443.73333333333335
new york,2007,0.93,0.47000000000000003,0.69,2.1,220.44444444444446,93.27131782945737,143.2603406326034,448.00000000000006
new york,2006,0.89,0.46,0.6599999999999999,2.01,210.96296296296296,91.28682170542636,137.03163017031628,428.79999999999995
new york,2005,0.91,0.43000000000000005,0.65,1.99,215.70370370370372,85.33333333333334,134.95539334955393,424.53333333333336
new york,2004,0.92,0.42000000000000004,0.62,1.96,218.0740740740741,83.34883720930233,128.72668288726683,418.1333333333333
new york,2003,0.93,0.4,0.61,1.94,220.44444444444446,79.37984496124031,126.65044606650446,413.8666666666667
new york,2002,0.9500000000000001,0.38,0.59,1.92,225.18518518518522,75.41085271317829,122.49797242497972,409.6
new york,2001,0.96,0.37,0.56,1.8900000000000001,227.55555555555554,73.42635658914728,116.26926196269262,403.20000000000005
new york,2000,0.92,0.38,0.58,1.8800000000000001,218.0740740740741,75.41085271317829,120.42173560421736,401.0666666666667
new york,1999,0.93,0.37,0.56,1.85,220.44444444444446,73.42635658914728,116.26926196269262,394.6666666666667
new york,1998,0.9500000000000001,0.38,0.51,1.84,225.18518518518522,75.41085271317829,105.88807785888078,392.53333333333336
new york,1997,0.8600000000000001,0.36,0.56,1.79,203.85185185185188,71.44186046511626,116.26926196269262,381.8666666666667
new york,1996,0.91,0.36,0.5700000000000001,1.84,215.70370370370372,71.44186046511626,118.34549878345501,392.53333333333336
new york,1995,1,0.38,0.5700000000000001,1.95,237.03703703703704,75.41085271317829,118.34549878345501,416
new york,1994,0.98,0.35,0.6,1.93,232.2962962962963,69.45736434108527,124.5742092457421,411.73333333333335
new york,1993,1,0.35,0.62,1.97,237.03703703703704,69.45736434108527,128.72668288726683,420.26666666666665
new york,1992,1.04,0.37,0.6799999999999999,2.09,246.51851851851856,73.42635658914728,141.18410381184103,445.8666666666667
new york,1991,1.09,0.37,0.69,2.14,258.3703703703704,73.42635658914728,143.2603406326034,456.53333333333336
new york,1990,1.1300000000000001,0.41000000000000003,0.76,2.3,267.8518518518519,81.36434108527132,157.79399837794,490.66666666666663
new york,1989,1.11,0.42000000000000004,0.81,2.34,263.11111111111114,83.34883720930233,168.17518248175185,499.2
new york,1988,1.1400000000000001,0.44,0.8600000000000001,2.4499999999999997,270.22222222222223,87.31782945736434,178.55636658556372,522.6666666666666
new york,1987,1.1400000000000001,0.47000000000000003,0.9,2.51,270.22222222222223,93.27131782945737,186.86131386861314,535.4666666666667
new york,1986,1.12,0.5,0.91,2.53,265.4814814814815,99.22480620155038,188.9375506893755,539.7333333333333
new york,1985,1.1400000000000001,0.49,0.98,2.61,270.22222222222223,97.24031007751937,203.4712084347121,556.8
new york,1984,1.1400000000000001,0.49,1.03,2.67,270.22222222222223,97.24031007751937,213.85239253852396,569.6
new york,1983,1.23,0.49,1.05,2.77,291.5555555555556,97.24031007751937,218.00486618004868,590.9333333333334
new york,1982,1.26,0.48000000000000004,1.11,2.8499999999999996,298.6666666666667,95.25581395348838,230.4622871046229,608
new york,1981,1.25,0.46,1.12,2.8299999999999996,296.2962962962963,91.28682170542636,232.53852392538525,603.7333333333332
new york,1980,1.27,0.46,1.1700000000000002,2.9099999999999997,301.03703703703707,91.28682170542636,242.91970802919715,620.8
new york,1979,1.21,0.44,1.1700000000000002,2.8299999999999996,286.81481481481484,87.31782945736434,242.91970802919715,603.7333333333332
new york,1978,1.1800000000000002,0.42000000000000004,1.1800000000000002,2.7800000000000002,279.70370370370375,83.34883720930233,244.9959448499595,593.0666666666667
new york,1977,1.1800000000000002,0.39,1.1800000000000002,2.75,279.70370370370375,77.3953488372093,244.9959448499595,586.6666666666667
north carolina,2018,1.04,0.45,0.6799999999999999,2.17,246.51851851851856,89.30232558139535,141.18410381184103,462.93333333333334
north carolina,2017,1.05,0.44,0.65,2.13,248.88888888888891,87.31782945736434,134.95539334955393,454.4
north carolina,2016,1.05,0.43000000000000005,0.64,2.12,248.88888888888891,85.33333333333334,132.87915652879158,452.2666666666667
north carolina,2015,1.05,0.42000000000000004,0.63,2.1,248.88888888888891,83.34883720930233,130.8029197080292,448.00000000000006
north carolina,2014,1.05,0.41000000000000003,0.61,2.07,248.88888888888891,81.36434108527132,126.65044606650446,441.59999999999997
north carolina,2013,1.04,0.4,0.6,2.04,246.51851851851856,79.37984496124031,124.5742092457421,435.20000000000005
north carolina,2012,1.06,0.38,0.6,2.04,251.25925925925927,75.41085271317829,124.5742092457421,435.20000000000005
north carolina,2011,1.05,0.37,0.58,2.01,248.88888888888891,73.42635658914728,120.42173560421736,428.79999999999995
north carolina,2010,1.07,0.35,0.5700000000000001,2,253.62962962962965,69.45736434108527,118.34549878345501,426.6666666666667
north carolina,2009,1.1,0.33999999999999997,0.5700000000000001,2.01,260.74074074074076,67.47286821705426,118.34549878345501,428.79999999999995
north carolina,2008,1.1300000000000001,0.32999999999999996,0.5700000000000001,2.03,267.8518518518519,65.48837209302324,118.34549878345501,433.06666666666666
north carolina,2007,1.1500000000000001,0.33999999999999997,0.56,2.04,272.59259259259267,67.47286821705426,116.26926196269262,435.20000000000005
north carolina,2006,1.1400000000000001,0.32999999999999996,0.54,2.01,270.22222222222223,65.48837209302324,112.1167883211679,428.79999999999995
north carolina,2005,1.1300000000000001,0.3,0.54,1.96,267.8518518518519,59.534883720930225,112.1167883211679,418.1333333333333
north carolina,2004,1.1600000000000001,0.3,0.53,1.99,274.962962962963,59.534883720930225,110.04055150040553,424.53333333333336
north carolina,2003,1.21,0.27,0.52,2,286.81481481481484,53.58139534883721,107.96431467964315,426.6666666666667
north carolina,2002,1.25,0.27,0.5,2.02,296.2962962962963,53.58139534883721,103.81184103811842,430.93333333333334
north carolina,2001,1.24,0.25,0.51,2,293.9259259259259,49.61240310077519,105.88807785888078,426.6666666666667
north carolina,2000,1.22,0.25,0.52,1.98,289.18518518518516,49.61240310077519,107.96431467964315,422.40000000000003
north carolina,1999,1.21,0.24000000000000002,0.51,1.96,286.81481481481484,47.62790697674419,105.88807785888078,418.1333333333333
north carolina,1998,1.21,0.23,0.5,1.94,286.81481481481484,45.64341085271318,103.81184103811842,413.8666666666667
north carolina,1997,1.22,0.23,0.52,1.97,289.18518518518516,45.64341085271318,107.96431467964315,420.26666666666665
north carolina,1996,1.21,0.24000000000000002,0.53,1.98,286.81481481481484,47.62790697674419,110.04055150040553,422.40000000000003
north carolina,1995,1.12,0.21000000000000002,0.53,1.87,265.4814814814815,41.674418604651166,110.04055150040553,398.9333333333334
north carolina,1994,1.1400000000000001,0.21000000000000002,0.54,1.8900000000000001,270.22222222222223,41.674418604651166,112.1167883211679,403.20000000000005
north carolina,1993,1.1400000000000001,0.22,0.56,1.92,270.22222222222223,43.65891472868217,116.26926196269262,409.6
north carolina,1992,1.1400000000000001,0.23,0.59,1.96,270.22222222222223,45.64341085271318,122.49797242497972,418.1333333333333
north carolina,1991,1.11,0.24000000000000002,0.6,1.96,263.11111111111114,47.62790697674419,124.5742092457421,418.1333333333333
north carolina,1990,1.1600000000000001,0.27,0.65,2.08,274.962962962963,53.58139534883721,134.95539334955393,443.73333333333335
north carolina,1989,1.1300000000000001,0.27,0.6599999999999999,2.05,267.8518518518519,53.58139534883721,137.03163017031628,437.3333333333333
north carolina,1988,1.11,0.28,0.6799999999999999,2.08,263.11111111111114,55.56589147286822,141.18410381184103,443.73333333333335
north carolina,1987,1.11,0.28,0.71,2.09,263.11111111111114,55.56589147286822,147.41281427412815,445.8666666666667
north carolina,1986,1.11,0.3,0.74,2.15,263.11111111111114,59.534883720930225,153.64152473641525,458.6666666666667
north carolina,1985,1.1,0.27,0.76,2.13,260.74074074074076,53.58139534883721,157.79399837794,454.4
north carolina,1984,1.11,0.24000000000000002,0.7799999999999999,2.13,263.11111111111114,47.62790697674419,161.94647201946472,454.4
north carolina,1983,1.11,0.22,0.8,2.12,263.11111111111114,43.65891472868217,166.09894566098947,452.2666666666667
north carolina,1982,1.07,0.21000000000000002,0.8500000000000001,2.13,253.62962962962965,41.674418604651166,176.48012976480132,454.4
north carolina,1981,1.1,0.21000000000000002,0.8600000000000001,2.16,260.74074074074076,41.674418604651166,178.55636658556372,460.80000000000007
north carolina,1980,1.1,0.2,0.8500000000000001,2.16,260.74074074074076,39.689922480620154,176.48012976480132,460.80000000000007
north carolina,1979,1.04,0.21000000000000002,0.8400000000000001,2.09,246.51851851851856,41.674418604651166,174.40389294403894,445.8666666666667
north carolina,1978,1.02,0.19,0.8300000000000001,2.04,241.7777777777778,37.70542635658914,172.3276561232766,435.20000000000005
north carolina,1977,0.98,0.19,0.81,1.98,232.2962962962963,37.70542635658914,168.17518248175185,422.40000000000003
north dakota,2018,1.5,0.33999999999999997,1.33,3.16,355.5555555555556,67.47286821705426,276.139497161395,674.1333333333334
north dakota,2017,1.51,0.33999999999999997,1.3,3.15,357.9259259259259,67.47286821705426,269.91078669910786,672
north dakota,2016,1.51,0.33999999999999997,1.29,3.14,357.9259259259259,67.47286821705426,267.8345498783455,669.8666666666667
north dakota,2015,1.58,0.35,1.33,3.2600000000000002,374.51851851851853,69.45736434108527,276.139497161395,695.4666666666667
north dakota,2014,1.6800000000000002,0.35,1.4,3.4299999999999997,398.22222222222223,69.45736434108527,290.67315490673155,731.7333333333333
north dakota,2013,1.6900000000000002,0.32,1.3800000000000001,3.3899999999999997,400.59259259259267,63.50387596899225,286.52068126520686,723.1999999999999
north dakota,2012,1.75,0.3,1.3800000000000001,3.4299999999999997,414.81481481481484,59.534883720930225,286.52068126520686,731.7333333333333
north dakota,2011,1.6600000000000001,0.26,1.26,3.18,393.4814814814815,51.5968992248062,261.6058394160584,678.4000000000001
